Vehicle ID,Step,X_Position,Y_Position,Route,Speed
veh214,234,8.0,94.999,route_south_to_north,0.0
veh214,235,8.0,94.999,route_south_to_north,0.0
veh214,236,8.0,94.999,route_south_to_north,0.0
veh214,237,8.0,94.999,route_south_to_north,0.0
veh214,238,8.0,94.999,route_south_to_north,0.0
veh214,239,8.0,94.999,route_south_to_north,0.0
veh214,240,8.0,94.999,route_south_to_north,0.0
veh214,241,8.0,94.999,route_south_to_north,0.0
veh214,242,8.0,94.999,route_south_to_north,0.0
veh214,243,8.0,94.999,route_south_to_north,0.0
veh214,244,8.0,94.999,route_south_to_north,0.0
veh214,245,8.0,94.999,route_south_to_north,0.0
veh214,246,8.0,94.999,route_south_to_north,0.0
veh214,247,8.0,94.999,route_south_to_north,0.0
veh214,248,8.0,94.999,route_south_to_north,0.0
veh214,249,8.0,94.999,route_south_to_north,0.0
veh214,250,8.0,94.999,route_south_to_north,0.0
veh214,251,8.0,94.999,route_south_to_north,0.0
veh214,252,8.0,94.999,route_south_to_north,0.0
veh214,253,8.0,94.999,route_south_to_north,0.0
veh214,254,8.0,94.999,route_south_to_north,0.0
veh214,255,8.0,94.999,route_south_to_north,0.0
veh214,256,8.0,94.999,route_south_to_north,0.0
veh214,257,8.0,94.999,route_south_to_north,0.0
veh214,258,8.0,94.999,route_south_to_north,0.0
veh214,259,8.0,94.999,route_south_to_north,0.0
veh214,260,8.0,94.999,route_south_to_north,0.0
veh214,261,8.0,94.999,route_south_to_north,0.0
veh214,262,8.0,94.999,route_south_to_north,0.0
veh214,263,8.0,94.999,route_south_to_north,0.0
veh214,264,8.0,94.999,route_south_to_north,0.0
veh214,265,8.0,94.999,route_south_to_north,0.0
veh214,266,8.0,94.999,route_south_to_north,0.0
veh214,267,8.0,95.999,route_south_to_north,1.0
veh214,268,7.6020381438693505,97.9579723321628,route_south_to_north,2.0
veh214,269,6.054916133849306,100.48311741261098,route_south_to_north,3.0
veh214,270,4.8,104.189,route_south_to_north,4.0
veh214,271,4.8,109.189,route_south_to_north,5.0
veh214,272,4.8,115.189,route_south_to_north,6.0
veh214,273,4.8,122.189,route_south_to_north,7.0
veh214,274,4.8,130.189,route_south_to_north,8.0
veh214,275,4.8,139.189,route_south_to_north,9.0
veh214,276,4.8,148.52271825539714,route_south_to_north,9.333718255397148
veh214,277,4.8,157.85643651079428,route_south_to_north,9.333718255397148
veh214,278,4.8,167.19015476619143,route_south_to_north,9.333718255397148
veh214,279,4.8,176.52387302158857,route_south_to_north,9.333718255397148
veh214,280,4.8,185.85759127698572,route_south_to_north,9.333718255397148
veh214,281,4.8,195.19130953238286,route_south_to_north,9.333718255397148
veh219,195,8.0,4.6,route_south_to_north,0.0
veh219,196,8.0,5.6,route_south_to_north,1.0
veh219,197,8.0,7.6,route_south_to_north,2.0
veh219,198,8.0,10.6,route_south_to_north,3.0
veh219,199,8.0,14.599999999999998,route_south_to_north,4.0
veh219,200,8.0,19.6,route_south_to_north,5.0
veh219,201,8.0,25.6,route_south_to_north,6.0
veh219,202,8.0,32.6,route_south_to_north,7.0
veh219,203,8.0,40.6,route_south_to_north,8.0
veh219,204,8.0,49.60000000000001,route_south_to_north,9.0
veh219,205,8.0,59.6,route_south_to_north,10.0
veh219,206,8.0,70.6,route_south_to_north,11.0
veh219,207,8.0,81.39933333333333,route_south_to_north,10.799333333333333
veh219,208,4.8,87.19866666666667,route_south_to_north,5.7993333333333315
veh219,209,4.8,93.59883333333333,route_south_to_north,6.4001666666666654
veh219,210,4.8,94.999,route_south_to_north,1.4001666666666686
veh219,211,4.8,94.999,route_south_to_north,0.0
veh219,212,4.8,94.999,route_south_to_north,0.0
veh219,213,4.8,94.999,route_south_to_north,0.0
veh219,214,4.8,94.999,route_south_to_north,0.0
veh219,215,4.8,94.999,route_south_to_north,0.0
veh219,216,4.8,94.999,route_south_to_north,0.0
veh219,217,4.8,94.999,route_south_to_north,0.0
veh219,218,4.8,94.999,route_south_to_north,0.0
veh219,219,4.8,94.999,route_south_to_north,0.0
veh219,220,4.8,94.999,route_south_to_north,0.0
veh219,221,4.8,94.999,route_south_to_north,0.0
veh219,222,4.8,94.999,route_south_to_north,0.0
veh219,223,4.8,94.999,route_south_to_north,0.0
veh219,224,4.8,94.999,route_south_to_north,0.0
veh219,225,4.8,94.999,route_south_to_north,0.0
veh219,226,4.8,94.999,route_south_to_north,0.0
veh219,227,4.8,94.999,route_south_to_north,0.0
veh219,228,4.8,94.999,route_south_to_north,0.0
veh219,229,4.8,94.999,route_south_to_north,0.0
veh219,230,4.8,94.999,route_south_to_north,0.0
veh219,231,4.8,94.999,route_south_to_north,0.0
veh219,232,4.8,94.999,route_south_to_north,0.0
veh219,233,4.8,94.999,route_south_to_north,0.0
veh219,234,4.8,94.999,route_south_to_north,0.0
veh219,235,4.8,94.999,route_south_to_north,0.0
veh219,236,4.8,94.999,route_south_to_north,0.0
veh219,237,4.8,94.999,route_south_to_north,0.0
veh219,238,4.8,94.999,route_south_to_north,0.0
veh219,239,4.8,94.999,route_south_to_north,0.0
veh219,240,4.8,94.999,route_south_to_north,0.0
veh219,241,4.8,94.999,route_south_to_north,0.0
veh219,242,4.8,94.999,route_south_to_north,0.0
veh219,243,4.8,94.999,route_south_to_north,0.0
veh219,244,4.8,94.999,route_south_to_north,0.0
veh219,245,4.8,94.999,route_south_to_north,0.0
veh219,246,4.8,94.999,route_south_to_north,0.0
veh219,247,4.8,94.999,route_south_to_north,0.0
veh219,248,4.8,94.999,route_south_to_north,0.0
veh219,249,4.8,94.999,route_south_to_north,0.0
veh219,250,4.8,94.999,route_south_to_north,0.0
veh219,251,4.8,94.999,route_south_to_north,0.0
veh219,252,4.8,94.999,route_south_to_north,0.0
veh219,253,4.8,94.999,route_south_to_north,0.0
veh219,254,4.8,94.999,route_south_to_north,0.0
veh219,255,4.8,94.999,route_south_to_north,0.0
veh219,256,4.8,94.999,route_south_to_north,0.0
veh219,257,4.8,94.999,route_south_to_north,0.0
veh219,258,4.8,94.999,route_south_to_north,0.0
veh219,259,4.8,94.999,route_south_to_north,0.0
veh219,260,4.8,94.999,route_south_to_north,0.0
veh219,261,4.8,94.999,route_south_to_north,0.0
veh219,262,4.8,94.999,route_south_to_north,0.0
veh219,263,4.8,94.999,route_south_to_north,0.0
veh219,264,4.8,94.999,route_south_to_north,0.0
veh219,265,4.8,94.999,route_south_to_north,0.0
veh219,266,4.8,94.999,route_south_to_north,0.0
veh219,267,4.8,95.999,route_south_to_north,1.0
veh219,268,4.40203814386935,97.9579723321628,route_south_to_north,2.0
veh219,269,2.8549161338493065,100.48311741261098,route_south_to_north,3.0
veh219,270,1.6,104.189,route_south_to_north,4.0
veh219,271,1.6,109.189,route_south_to_north,5.0
veh219,272,1.6,115.189,route_south_to_north,6.0
veh219,273,1.6,122.189,route_south_to_north,7.0
veh219,274,1.6,130.189,route_south_to_north,8.0
veh219,275,1.6,139.189,route_south_to_north,9.0
veh219,276,1.6,149.189,route_south_to_north,10.0
veh219,277,1.6,160.189,route_south_to_north,11.0
veh219,278,1.6,172.189,route_south_to_north,12.0
veh219,279,1.6,185.189,route_south_to_north,13.0
veh219,280,1.6,199.189,route_south_to_north,14.0
veh267,239,-8.0,195.4,route_north_to_south,0.0
veh267,240,-8.0,194.4,route_north_to_south,1.0
veh267,241,-8.0,192.4,route_north_to_south,2.0
veh267,242,-8.0,189.4,route_north_to_south,3.0
veh267,243,-8.0,185.4,route_north_to_south,4.0
veh267,244,-8.0,180.4,route_north_to_south,5.0
veh267,245,-8.0,174.4,route_north_to_south,6.0
veh267,246,-8.0,167.4,route_north_to_south,7.0
veh267,247,-8.0,159.4,route_north_to_south,8.0
veh267,248,-8.0,150.39999999999998,route_north_to_south,9.0
veh267,249,-8.0,140.7770336664986,route_north_to_south,9.622966333501397
veh267,250,-8.0,131.15406733299722,route_north_to_south,9.622966333501397
veh267,251,-8.0,121.5311009994958,route_north_to_south,9.622966333501397
veh267,252,-4.8,114.26655049974791,route_north_to_south,7.264550499747901
veh267,253,-4.8,107.13377524987395,route_north_to_south,7.132775249873954
veh267,254,-4.8,105.001,route_north_to_south,2.132775249873949
veh267,255,-4.8,105.001,route_north_to_south,0.0
veh267,256,-4.8,105.001,route_north_to_south,0.0
veh267,257,-4.8,105.001,route_north_to_south,0.0
veh267,258,-4.8,105.001,route_north_to_south,0.0
veh267,259,-4.8,105.001,route_north_to_south,0.0
veh267,260,-4.8,105.001,route_north_to_south,0.0
veh267,261,-4.8,105.001,route_north_to_south,0.0
veh267,262,-4.8,105.001,route_north_to_south,0.0
veh267,263,-4.8,105.001,route_north_to_south,0.0
veh267,264,-4.8,105.001,route_north_to_south,0.0
veh267,265,-4.8,105.001,route_north_to_south,0.0
veh267,266,-4.8,105.001,route_north_to_south,0.0
veh267,267,-4.8,104.001,route_north_to_south,1.0
veh267,268,-4.40203814386935,102.0420276678372,route_north_to_south,2.0
veh267,269,-2.8549161338493065,99.51688258738902,route_north_to_south,3.0
veh267,270,-1.6,95.811,route_north_to_south,4.0
veh267,271,-1.6,90.811,route_north_to_south,5.0
veh267,272,-1.6,84.811,route_north_to_south,6.0
veh267,273,-1.6,77.811,route_north_to_south,7.0
veh267,274,-1.6,69.811,route_north_to_south,8.0
veh267,275,-1.6,60.81100000000001,route_north_to_south,9.0
veh267,276,-1.6,51.18803366649861,route_north_to_south,9.622966333501397
veh267,277,-1.6,41.56506733299722,route_north_to_south,9.622966333501397
veh267,278,-1.6,31.94210099949582,route_north_to_south,9.622966333501397
veh267,279,-4.8,22.319134665994426,route_north_to_south,9.622966333501397
veh267,280,-4.8,12.69616833249303,route_north_to_south,9.622966333501397
veh267,281,-4.8,3.0732019989916353,route_north_to_south,9.622966333501397
veh273,243,-8.0,195.4,route_north_to_south,0.0
veh273,244,-8.0,194.4,route_north_to_south,1.0
veh273,245,-8.0,192.4,route_north_to_south,2.0
veh273,246,-8.0,189.4,route_north_to_south,3.0
veh273,247,-8.0,185.4,route_north_to_south,4.0
veh273,248,-8.0,180.4,route_north_to_south,5.0
veh273,249,-8.0,174.4,route_north_to_south,6.0
veh273,250,-8.0,167.4,route_north_to_south,7.0
veh273,251,-8.0,159.4,route_north_to_south,8.0
veh273,252,-8.0,150.39999999999998,route_north_to_south,9.0
veh273,253,-8.0,140.4,route_north_to_south,10.0
veh273,254,-8.0,129.4,route_north_to_south,11.0
veh273,255,-8.0,118.60066666666667,route_north_to_south,10.799333333333333
veh273,256,-8.0,112.80133333333333,route_north_to_south,5.7993333333333315
veh273,257,-8.0,112.00200000000001,route_north_to_south,0.7993333333333273
veh273,258,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,259,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,260,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,261,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,262,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,263,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,264,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,265,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,266,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,267,-8.0,112.00200000000001,route_north_to_south,0.0
veh273,268,-8.0,111.00200000000001,route_north_to_south,1.0
veh273,269,-8.0,109.00200000000001,route_north_to_south,2.0
veh273,270,-8.0,106.00200000000001,route_north_to_south,3.0
veh273,271,-7.60223722433765,102.04300714374125,route_north_to_south,4.0
veh273,272,-5.160733808558651,97.77481033810855,route_north_to_south,5.0
veh273,273,-4.8,92.27840171247865,route_north_to_south,5.533598287521357
veh273,274,-4.8,86.7448034249573,route_north_to_south,5.533598287521353
veh273,275,-4.8,81.21120513743594,route_north_to_south,5.533598287521354
veh273,276,-4.8,75.6776068499146,route_north_to_south,5.533598287521354
veh273,277,-4.8,70.14400856239324,route_north_to_south,5.533598287521352
veh273,278,-4.8,64.6104102748719,route_north_to_south,5.53359828752135
veh273,279,-4.8,59.07681198735054,route_north_to_south,5.53359828752135
veh273,280,-4.8,53.54321369982919,route_north_to_south,5.53359828752135
veh273,281,-4.8,48.00961541230784,route_north_to_south,5.53359828752135
veh273,282,-4.8,42.476017124786495,route_north_to_south,5.53359828752135
veh273,283,-4.8,36.94241883726514,route_north_to_south,5.533598287521354
veh273,284,-4.8,31.40882054974378,route_north_to_south,5.533598287521357
veh273,285,-4.8,25.875222262222422,route_north_to_south,5.533598287521357
veh273,286,-4.8,20.341623974701065,route_north_to_south,5.533598287521357
veh273,287,-4.8,14.808025687179708,route_north_to_south,5.533598287521357
veh273,288,-4.8,9.27442739965835,route_north_to_south,5.533598287521357
veh273,289,-4.8,2.7408291121369928,route_north_to_south,6.533598287521357
veh290,244,8.0,4.6,route_south_to_north,0.0
veh290,245,8.0,5.6,route_south_to_north,1.0
veh290,246,8.0,7.6,route_south_to_north,2.0
veh290,247,8.0,10.6,route_south_to_north,3.0
veh290,248,8.0,14.599999999999998,route_south_to_north,4.0
veh290,249,8.0,19.6,route_south_to_north,5.0
veh290,250,8.0,25.6,route_south_to_north,6.0
veh290,251,8.0,32.6,route_south_to_north,7.0
veh290,252,8.0,40.6,route_south_to_north,8.0
veh290,253,8.0,49.35349427892665,route_south_to_north,8.753494278926643
veh290,254,8.0,58.10698855785329,route_south_to_north,8.753494278926643
veh290,255,8.0,66.86048283677994,route_south_to_north,8.753494278926643
veh290,256,8.0,75.61397711570658,route_south_to_north,8.753494278926643
veh290,257,8.0,84.30598855785328,route_south_to_north,8.692011442146711
veh290,258,8.0,87.99799999999999,route_south_to_north,3.6920114421467125
veh290,259,8.0,87.99799999999999,route_south_to_north,0.0
veh290,260,8.0,87.99799999999999,route_south_to_north,0.0
veh290,261,8.0,87.99799999999999,route_south_to_north,0.0
veh290,262,8.0,87.99799999999999,route_south_to_north,0.0
veh290,263,8.0,87.99799999999999,route_south_to_north,0.0
veh290,264,8.0,87.99799999999999,route_south_to_north,0.0
veh290,265,8.0,87.99799999999999,route_south_to_north,0.0
veh290,266,8.0,87.99799999999999,route_south_to_north,0.0
veh290,267,8.0,87.99799999999999,route_south_to_north,0.0
veh290,268,8.0,88.99799999999999,route_south_to_north,1.0
veh290,269,8.0,90.99799999999999,route_south_to_north,2.0
veh290,270,8.0,93.99799999999999,route_south_to_north,3.0
veh290,271,7.60223722433765,97.95699285625875,route_south_to_north,4.0
veh290,272,5.160733808558651,102.22518966189145,route_south_to_north,5.0
veh290,273,4.8,108.18799999999999,route_south_to_north,6.0
veh290,274,4.8,115.18799999999999,route_south_to_north,7.0
veh290,275,4.8,123.18799999999999,route_south_to_north,8.0
veh290,276,4.8,131.94149427892663,route_south_to_north,8.753494278926643
veh290,277,4.8,140.69498855785326,route_south_to_north,8.753494278926643
veh290,278,4.8,149.44848283677993,route_south_to_north,8.753494278926643
veh290,279,4.8,158.20197711570657,route_south_to_north,8.753494278926643
veh290,280,4.8,166.9554713946332,route_south_to_north,8.753494278926643
veh290,281,4.8,175.70896567355987,route_south_to_north,8.753494278926643
veh290,282,4.8,184.46245995248648,route_south_to_north,8.753494278926643
veh290,283,4.8,193.21595423141315,route_south_to_north,8.753494278926643
veh279,247,-8.0,195.4,route_north_to_south,0.0
veh279,248,-8.0,194.4,route_north_to_south,1.0
veh279,249,-8.0,192.4,route_north_to_south,2.0
veh279,250,-8.0,189.4,route_north_to_south,3.0
veh279,251,-8.0,185.4,route_north_to_south,4.0
veh279,252,-8.0,180.4,route_north_to_south,5.0
veh279,253,-8.0,174.43491744099487,route_north_to_south,5.965082559005135
veh279,254,-8.0,168.46983488198973,route_north_to_south,5.965082559005135
veh279,255,-8.0,162.5047523229846,route_north_to_south,5.965082559005135
veh279,256,-8.0,156.53966976397948,route_north_to_south,5.965082559005135
veh279,257,-8.0,150.5745872049743,route_north_to_south,5.965082559005135
veh279,258,-8.0,144.6095046459692,route_north_to_south,5.965082559005135
veh279,259,-8.0,138.64442208696406,route_north_to_south,5.965082559005135
veh279,260,-8.0,132.67933952795892,route_north_to_south,5.965082559005135
veh279,261,-8.0,126.71425696895379,route_north_to_south,5.965082559005135
veh279,262,-4.8,120.74917440994865,route_north_to_south,5.965082559005135
veh279,263,-4.8,114.78409185094351,route_north_to_south,5.965082559005135
veh279,264,-4.8,112.00200000000001,route_north_to_south,2.7820918509435066
veh279,265,-4.8,112.00200000000001,route_north_to_south,0.0
veh279,266,-4.8,112.00200000000001,route_north_to_south,0.0
veh279,267,-4.8,112.00200000000001,route_north_to_south,0.0
veh279,268,-4.8,111.00200000000001,route_north_to_south,1.0
veh279,269,-4.8,109.00200000000001,route_north_to_south,2.0
veh279,270,-4.8,106.00200000000001,route_north_to_south,3.0
veh279,271,-4.40223722433765,102.04300714374125,route_north_to_south,4.0
veh279,272,-1.9607338085586508,97.77481033810855,route_north_to_south,5.0
veh279,273,-1.6,91.84691744099487,route_north_to_south,5.965082559005135
veh279,274,-1.6,85.88183488198973,route_north_to_south,5.965082559005135
veh279,275,-1.6,79.9167523229846,route_north_to_south,5.965082559005135
veh279,276,-1.6,73.95166976397947,route_north_to_south,5.965082559005135
veh279,277,-1.6,67.98658720497434,route_north_to_south,5.965082559005135
veh279,278,-1.6,62.021504645969195,route_north_to_south,5.965082559005135
veh279,279,-1.6,56.05642208696406,route_north_to_south,5.965082559005135
veh279,280,-1.6,50.09133952795893,route_north_to_south,5.965082559005135
veh279,281,-1.6,44.1262569689538,route_north_to_south,5.965082559005135
veh279,282,-1.6,38.16117440994867,route_north_to_south,5.965082559005135
veh279,283,-1.6,32.19609185094353,route_north_to_south,5.965082559005135
veh279,284,-1.6,26.231009291938392,route_north_to_south,5.965082559005135
veh279,285,-1.6,20.265926732933252,route_north_to_south,5.965082559005135
veh279,286,-1.6,14.300844173928112,route_north_to_south,5.965082559005135
veh279,287,-1.6,8.335761614922973,route_north_to_south,5.965082559005135
veh279,288,-1.6,2.370679055917833,route_north_to_south,5.965082559005135
veh285,251,-8.0,195.4,route_north_to_south,0.0
veh285,252,-8.0,194.4,route_north_to_south,1.0
veh285,253,-8.0,192.4,route_north_to_south,2.0
veh285,254,-8.0,189.4,route_north_to_south,3.0
veh285,255,-8.0,185.4,route_north_to_south,4.0
veh285,256,-8.0,180.4,route_north_to_south,5.0
veh285,257,-8.0,174.4,route_north_to_south,6.0
veh285,258,-8.0,167.4,route_north_to_south,7.0
veh285,259,-8.0,159.4,route_north_to_south,8.0
veh285,260,-8.0,151.14619593564305,route_north_to_south,8.25380406435694
veh285,261,-8.0,142.89239187128612,route_north_to_south,8.25380406435694
veh285,262,-8.0,135.32128314061737,route_north_to_south,7.571108730668731
veh285,263,-8.0,127.06747907626044,route_north_to_south,8.25380406435694
veh285,264,-8.0,120.53523953813023,route_north_to_south,6.532239538130216
veh285,265,-8.0,119.00300000000001,route_north_to_south,1.5322395381302178
veh285,266,-8.0,119.00300000000001,route_north_to_south,0.0
veh285,267,-8.0,119.00300000000001,route_north_to_south,0.0
veh285,268,-8.0,119.00300000000001,route_north_to_south,0.0
veh285,269,-8.0,118.00300000000001,route_north_to_south,1.0
veh285,270,-8.0,116.00300000000001,route_north_to_south,2.0
veh285,271,-8.0,113.00300000000001,route_north_to_south,3.0
veh285,272,-8.0,109.00300000000001,route_north_to_south,4.0
veh285,273,-8.0,104.00300000000001,route_north_to_south,5.0
veh285,274,-5.746084496985743,99.08451829578004,route_north_to_south,5.533598287521359
veh285,275,-4.8,93.7458034249573,route_north_to_south,5.533598287521357
veh285,276,-4.8,88.21220513743594,route_north_to_south,5.533598287521354
veh285,277,-4.8,82.67860684991459,route_north_to_south,5.533598287521354
veh285,278,-4.8,77.14500856239324,route_north_to_south,5.533598287521352
veh285,279,-4.8,71.61141027487189,route_north_to_south,5.53359828752135
veh285,280,-4.8,66.07781198735054,route_north_to_south,5.53359828752135
veh285,281,-4.8,60.544213699829186,route_north_to_south,5.53359828752135
veh285,282,-4.8,55.010615412307835,route_north_to_south,5.5335982875213485
veh285,283,-4.8,49.477017124786485,route_north_to_south,5.5335982875213485
veh285,284,-4.8,43.943418837265135,route_north_to_south,5.53359828752135
veh285,285,-4.8,38.409820549743785,route_north_to_south,5.533598287521356
veh285,286,-4.8,32.87622226222241,route_north_to_south,5.533598287521356
veh285,287,-4.8,27.34262397470107,route_north_to_south,5.533598287521356
veh285,288,-4.8,21.809025687179712,route_north_to_south,5.533598287521359
veh285,289,-4.8,16.275427399658355,route_north_to_south,5.533598287521359
veh285,290,-4.8,9.741829112136998,route_north_to_south,6.533598287521359
veh285,291,-4.8,2.20823082461564,route_north_to_south,7.533598287521359
veh291,255,-8.0,195.4,route_north_to_south,0.0
veh291,256,-8.0,194.4,route_north_to_south,1.0
veh291,257,-8.0,192.4,route_north_to_south,2.0
veh291,258,-8.0,189.4,route_north_to_south,3.0
veh291,259,-8.0,185.4,route_north_to_south,4.0
veh291,260,-8.0,180.4,route_north_to_south,5.0
veh291,261,-8.0,174.4,route_north_to_south,6.0
veh291,262,-8.0,167.4,route_north_to_south,7.0
veh291,263,-8.0,159.84282485349144,route_north_to_south,7.55717514650855
veh291,264,-8.0,152.2856497069829,route_north_to_south,7.55717514650855
veh291,265,-8.0,144.72847456047435,route_north_to_south,7.55717514650855
veh291,266,-8.0,137.1712994139658,route_north_to_south,7.55717514650855
veh291,267,-4.8,129.61412426745727,route_north_to_south,7.55717514650855
veh291,268,-4.8,122.0569491209487,route_north_to_south,7.55717514650855
veh291,269,-4.8,118.00300000000001,route_north_to_south,4.053949120948691
veh291,270,-4.8,116.00300000000001,route_north_to_south,2.000000000000005
veh291,271,-4.8,113.00300000000001,route_north_to_south,3.000000000000005
veh291,272,-4.8,109.00300000000001,route_north_to_south,4.000000000000004
veh291,273,-4.8,104.00300000000001,route_north_to_south,5.0000000000000036
veh291,274,-2.2954140246173247,98.73357963446425,route_north_to_south,5.965082559005137
veh291,275,-1.6,92.88283488198974,route_north_to_south,5.96508255900514
veh291,276,-1.6,86.9177523229846,route_north_to_south,5.9650825590051335
veh291,277,-1.6,80.95266976397947,route_north_to_south,5.965082559005134
veh291,278,-1.6,74.98758720497433,route_north_to_south,5.965082559005135
veh291,279,-1.6,69.02250464596919,route_north_to_south,5.965082559005136
veh291,280,-1.6,63.05742208696406,route_north_to_south,5.965082559005134
veh291,281,-1.6,57.09233952795893,route_north_to_south,5.965082559005133
veh291,282,-1.6,51.127256968953795,route_north_to_south,5.965082559005133
veh291,283,-1.6,45.16217440994866,route_north_to_south,5.965082559005133
veh291,284,-1.6,39.19709185094353,route_north_to_south,5.965082559005133
veh291,285,-1.6,33.2320092919384,route_north_to_south,5.965082559005136
veh291,286,-1.6,27.266926732933257,route_north_to_south,5.96508255900514
veh291,287,-1.6,21.301844173928117,route_north_to_south,5.96508255900514
veh291,288,-1.6,15.336761614922978,route_north_to_south,5.96508255900514
veh291,289,-1.6,9.371679055917838,route_north_to_south,5.96508255900514
veh291,290,-1.6,2.406596496912698,route_north_to_south,6.96508255900514
veh300,259,-8.0,195.4,route_north_to_south,0.0
veh300,260,-8.0,194.4,route_north_to_south,1.0
veh300,261,-8.0,192.4,route_north_to_south,2.0
veh300,262,-8.0,189.4,route_north_to_south,3.0
veh300,263,-8.0,185.4,route_north_to_south,4.0
veh300,264,-8.0,180.4,route_north_to_south,5.0
veh300,265,-8.0,174.4,route_north_to_south,6.0
veh300,266,-8.0,167.4,route_north_to_south,7.0
veh300,267,-8.0,159.86989335921635,route_north_to_south,7.530106640783634
veh300,268,-8.0,152.33978671843272,route_north_to_south,7.530106640783634
veh300,269,-8.0,144.8096800776491,route_north_to_south,7.530106640783634
veh300,270,-8.0,137.27957343686546,route_north_to_south,7.530106640783634
veh300,271,-8.0,129.74946679608183,route_north_to_south,7.530106640783634
veh300,272,-8.0,122.37673339804091,route_north_to_south,7.372733398040903
veh300,273,-8.0,116.69036669902046,route_north_to_south,5.686366699020448
veh300,274,-8.0,111.34718334951023,route_north_to_south,5.3431833495102214
veh300,275,-8.0,105.64199338723377,route_north_to_south,5.705189962276467
veh300,276,-6.648413479140903,100.34777887079727,route_north_to_south,5.619394124898912
veh300,277,-4.8,95.25610305612472,route_north_to_south,5.57649620621013
veh300,278,-4.8,89.70105580925897,route_north_to_south,5.55504724686574
veh300,279,-4.8,84.15673304206544,route_north_to_south,5.544322767193545
veh300,280,-4.8,78.61777251470798,route_north_to_south,5.538960527357448
veh300,281,-4.8,73.08149310726859,route_north_to_south,5.536279407439398
veh300,282,-4.8,67.54655425978821,route_north_to_south,5.534938847480376
veh300,283,-4.8,62.01228569228735,route_north_to_south,5.534268567500863
veh300,284,-4.8,56.47835226477624,route_north_to_south,5.533933427511107
veh300,285,-4.8,50.94458640726001,route_north_to_south,5.533765857516228
veh300,286,-4.8,45.41090433474122,route_north_to_south,5.533682072518795
veh300,287,-4.8,39.877264154721146,route_north_to_south,5.533640180020077
veh300,288,-4.8,34.343644920950425,route_north_to_south,5.533619233770713
veh300,289,-4.8,28.810036160304392,route_north_to_south,5.533608760646036
veh300,290,-4.8,23.27643263622069,route_north_to_south,5.5336035240836985
veh300,291,-4.8,16.74283173041816,route_north_to_south,6.533600905802526
veh300,292,-4.8,9.212725089634532,route_north_to_south,7.530106640783634
veh300,293,-4.8,1.6826184488509028,route_north_to_south,7.530106640783634
veh302,263,-8.0,195.4,route_north_to_south,0.0
veh302,264,-8.0,194.4,route_north_to_south,1.0
veh302,265,-8.0,192.4,route_north_to_south,2.0
veh302,266,-8.0,189.4,route_north_to_south,3.0
veh302,267,-8.0,185.4,route_north_to_south,4.0
veh302,268,-8.0,180.4,route_north_to_south,5.0
veh302,269,-8.0,174.4,route_north_to_south,6.0
veh302,270,-8.0,167.4,route_north_to_south,7.0
veh302,271,-8.0,159.4,route_north_to_south,8.0
veh302,272,-8.0,150.39999999999998,route_north_to_south,9.0
veh302,273,-8.0,140.4,route_north_to_south,10.0
veh302,274,-8.0,129.67493681506465,route_north_to_south,10.725063184935358
veh302,275,-4.8,121.33996840753233,route_north_to_south,8.334968407532315
veh302,276,-4.8,112.00500000000001,route_north_to_south,9.334968407532315
veh302,277,-4.336148798305486,101.717852087663,route_north_to_south,10.334968407532315
veh302,278,-1.6,92.31621679663658,route_north_to_south,10.16381479583112
veh302,279,-1.6,84.16986072130288,route_north_to_south,8.146356075333689
veh302,280,-1.6,77.11414140413348,route_north_to_south,7.055719317169413
veh302,281,-1.6,70.60374046604619,route_north_to_south,6.510400938087274
veh302,282,-1.6,64.36599871749999,route_north_to_south,6.237741748546201
veh302,283,-1.6,58.26458656372433,route_north_to_south,6.101412153775668
veh302,284,-1.6,52.23133920733393,route_north_to_south,6.033247356390399
veh302,285,-1.6,46.23217424963616,route_north_to_south,5.999164957697767
veh302,286,-1.6,40.25005049128471,route_north_to_south,5.982123758351452
veh302,287,-1.6,34.276447332606416,route_north_to_south,5.973603158678296
veh302,288,-1.6,28.307104473764696,route_north_to_south,5.969342858841719
veh302,289,-1.6,22.33989176484127,route_north_to_south,5.967212708923428
veh302,290,-1.6,16.373744130876986,route_north_to_south,5.966147633964285
veh302,291,-1.6,9.408129034392275,route_north_to_south,6.965615096484714
veh302,292,-1.6,1.442513937907563,route_north_to_south,7.965615096484714
veh303,267,-8.0,195.4,route_north_to_south,0.0
veh303,268,-8.0,194.4,route_north_to_south,1.0
veh303,269,-8.0,192.4,route_north_to_south,2.0
veh303,270,-8.0,189.4,route_north_to_south,3.0
veh303,271,-8.0,185.4,route_north_to_south,4.0
veh303,272,-8.0,180.4,route_north_to_south,5.0
veh303,273,-8.0,174.79447287767644,route_north_to_south,5.605527122323557
veh303,274,-8.0,169.18894575535288,route_north_to_south,5.605527122323557
veh303,275,-8.0,163.58341863302934,route_north_to_south,5.605527122323557
